stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
149,,North at Lorne,,47.016647,-122.893089,,,0,,0,
15,,Linwood at Rural,,47.007416,-122.925858,,,0,,0,
150,,North at Masonic Cemetery,,47.016663,-122.8965,,,0,,0,
151,,Friendly Grove at 26th,,47.068542,-122.871323,,,0,,0,
152,,26th at Bethel,,47.068886,-122.883583,,,0,,0,
153,,Bethel at Brandon,,47.067284,-122.884697,,,0,,0,
154,,Bethel at Devon,,47.065765,-122.884705,,,0,,0,
155,,Bethel at Miller,,47.061703,-122.884796,,,0,,0,
156,,Bethel at Ethridge,,47.059883,-122.884811,,,0,,0,
157,,Bethel at San Francisco,,47.057686,-122.884888,,,0,,0,
158,,Puget at San Francisco,,47.056915,-122.887482,,,0,,0,
159,,Puget at Leavenworth,,47.055328,-122.887512,,,0,,0,
16,,Rural at 48th,,47.00473,-122.926788,,,0,,0,
160,,Puget at Pine,,47.053467,-122.887505,,,0,,0,
161,,Puget at Yew,,47.05143,-122.887688,,,0,,0,
162,,Puget at Bigelow,,47.049782,-122.887695,,,0,,0,
163,,Puget at Thurston,,47.04847,-122.887558,,,0,,0,
164,,State at Eastside,,47.046638,-122.889458,,,0,,0,
165,,State at East Bay,,47.04636,-122.893753,,,0,,0,
166,,State at Jefferson,,47.046181,-122.896439,,,0,,0,
167,,Olympia Transit Center,,47.046299,-122.900032,,,0,,0,
168,,4th at Adams,,47.045139,-122.897659,,,0,,0,
169,,4th at Pear,,47.045513,-122.891594,,,0,,0,
17,,Rural at Trosper,,47.000557,-122.926826,,,0,,0,
170,,Puget at Thurston,,47.048683,-122.887421,,,0,,0,
171,,Puget at Bigelow,,47.050018,-122.887512,,,0,,0,
172,,Bigelow at Garrison,,47.050098,-122.884239,,,0,,0,
173,,Bigelow at Central,,47.050087,-122.881493,,,0,,0,
174,,Fir at Bigelow,,47.050385,-122.877304,,,0,,0,
175,,Pine at McCormick,,47.053627,-122.878372,,,0,,0,
176,,Pine at Lybarger,,47.053638,-122.8806,,,0,,0,
177,,Central at Pine,,47.053802,-122.882401,,,0,,0,
178,,Central at Massey,,47.058357,-122.882439,,,0,,0,
179,,Central at Ethridge,,47.060543,-122.882339,,,0,,0,
18,,Trosper at Western Plaza MHP,,46.999836,-122.925148,,,0,,0,
180,,Miller at McCormick,,47.061958,-122.877533,,,0,,0,
181,,Miller at Ann,,47.061943,-122.872742,,,0,,0,
182,,Friendly Grove at Miller,,47.064648,-122.871384,,,0,,0,
183,,Lacey Transit Center,,47.04266,-122.829559,,,0,,0,
184,,6th at Sleater Kinney,,47.043373,-122.831932,,,0,,0,
185,,Sleater Kinney at S. Sound Center,,47.04266,-122.83374,,,0,,0,
186,,Sleater Kinney at Pacific,,47.040241,-122.833839,,,0,,0,
187,,Sleater Kinney at 12th,,47.037552,-122.83387,,,0,,0,
188,,Sleater Kinney at 14th [sb-near side],,47.034832,-122.833862,,,0,,0,
189,,14th at Capitol Club Apts,,47.034306,-122.837654,,,0,,0,
19,,Trosper at Lake Park,,46.99987,-122.918144,,,0,,0,
190,,14th at Colonial Estates MHP,,47.034328,-122.841873,,,0,,0,
191,,18th at Fones,,47.032581,-122.848152,,,0,,0,
193,,18th at Kempton,,47.032639,-122.853119,,,0,,0,
194,,18th at Allen,,47.032604,-122.857399,,,0,,0,
195,,18th at Amhurst,,47.032627,-122.85923,,,0,,0,
196,,18th at Karen Frazier,,47.032696,-122.862617,,,0,,0,
197,,Boulevard at 18th,,47.033062,-122.866539,,,0,,0,
198,,Boulevard at 15th,,47.036503,-122.868622,,,0,,0,
199,,Boulevard at 12th,,47.039108,-122.868988,,,0,,0,
2,,Capitol at Legion,,47.042889,-122.901489,,,0,,0,
20,,Trosper at Olympics West,,46.999912,-122.921021,,,0,,0,
200,,Boulevard at Union,,47.041031,-122.868973,,,0,,0,
201,,9th at Sawyer,,47.041775,-122.870995,,,0,,0,
202,,Frederick at Union,,47.040428,-122.871742,,,0,,0,
203,,Union at Fairview,,47.039936,-122.874344,,,0,,0,
204,,Union at Lybarger,,47.040146,-122.880066,,,0,,0,
205,,10th at Central,,47.041019,-122.882431,,,0,,0,
206,,10th at St. Michaels,,47.040871,-122.886391,,,0,,0,
207,,Eastside at 9th,,47.041813,-122.887863,,,0,,0,
208,,8th at Pear,,47.042236,-122.891243,,,0,,0,
209,,8th at Chestnut,,47.042046,-122.894142,,,0,,0,
21,,Littlerock at Trosper,,46.998329,-122.917,,,0,,0,
210,,8th at Adams,,47.041809,-122.897789,,,0,,0,
211,,Franklin at Legion,,47.043613,-122.898926,,,0,,0,
212,,Franklin at Legion,,47.043194,-122.899017,,,0,,0,
213,,8th at Franklin,,47.041618,-122.898262,,,0,,0,
214,,8th at Chestnut,,47.041927,-122.893776,,,0,,0,
215,,8th at Pear,,47.042141,-122.891052,,,0,,0,
216,,Eastside at 8th,,47.041866,-122.888039,,,0,,0,
217,,10th at St. Michaels,,47.040836,-122.885902,,,0,,0,
218,,10th at Central,,47.040951,-122.882553,,,0,,0,
219,,Union at Lybarger,,47.04007,-122.879982,,,0,,0,
22,,Littlerock at Twin County Plaza,,46.996742,-122.919014,,,0,,0,
220,,Union at Fairview,,47.039856,-122.873825,,,0,,0,
221,,Frederick at Union,,47.040565,-122.871628,,,0,,0,
222,,9th at Frederick,,47.041637,-122.871124,,,0,,0,
223,,Boulevard at Union,,47.040741,-122.869156,,,0,,0,
224,,Boulevard at 12th,,47.038673,-122.869148,,,0,,0,
225,,Boulevard at 15th,,47.03656,-122.868881,,,0,,0,
226,,Boulevard at 18th,,47.033218,-122.867249,,,0,,0,
227,,18th at Karen Frazier,,47.032551,-122.862602,,,0,,0,
228,,18th at Amhurst,,47.032536,-122.85984,,,0,,0,
229,,18th at Allen,,47.032528,-122.857361,,,0,,0,
23,,Littlerock at Kingswood,,46.994904,-122.921722,,,0,,0,
230,,18th at Craig,,47.032494,-122.855362,,,0,,0,
231,,18th at Kempton,,47.032471,-122.852386,,,0,,0,
232,,18th at Hoffman,,47.032425,-122.848602,,,0,,0,
233,,Elizabeth at Chambers Lake Way,,47.032845,-122.844193,,,0,,0,
234,,14th at Colonial Estates MHP,,47.034199,-122.84124,,,0,,0,
235,,14th at Capitol Club Apts,,47.034191,-122.83744,,,0,,0,
236,,Sleater Kinney at 14th,,47.034641,-122.833717,,,0,,0,
237,,Sleater Kinney at Lacey Blvd,,47.037941,-122.833687,,,0,,0,
238,,Sleater Kinney at Pacific,,47.039879,-122.833679,,,0,,0,
239,,Sleater Kinney at 7th,,47.041882,-122.833649,,,0,,0,
24,,Tumwater Middle School,,46.992085,-122.923538,,,0,,0,
241,,TESC Library Loop,,47.071983,-122.977127,,,0,,0,
242,,Evergreen Pkwy at Overhulse,,47.069763,-122.969688,,,0,,0,
243,,Kaiser at Driftwood,,47.071907,-122.955559,,,0,,0,
244,,Kaiser at Cedrona,,47.073605,-122.95208,,,0,,0,
245,,Kaiser at College Court Apts,,47.075268,-122.9496,,,0,,0,
246,,Kaiser at Cooper Point,,47.075539,-122.944206,,,0,,0,
247,,Cooper Point at 29th,,47.073669,-122.943047,,,0,,0,
248,,28th at Cooper Point,,47.071133,-122.941612,,,0,,0,
249,,28th at Division,,47.071125,-122.93541,,,0,,0,
25,,Littlerock at Odegard,,46.989471,-122.927231,,,0,,0,
250,,Division at 26th,,47.069016,-122.931183,,,0,,0,
251,,Division at Butler Cove Apts,,47.066357,-122.929459,,,0,,0,
252,,Division at Burbank,,47.064888,-122.929001,,,0,,0,
253,,Division at Elliott,,47.063358,-122.928459,,,0,,0,
254,,Division at Muirhead,,47.059704,-122.925819,,,0,,0,
255,,Division at Walnut,,47.05735,-122.925659,,,0,,0,
256,,Division at Dickinson,,47.054939,-122.925636,,,0,,0,
257,,Division at Bowman,,47.053246,-122.925652,,,0,,0,
258,,Division at Conger,,47.051334,-122.925758,,,0,,0,
259,,Division at Madison,,47.049561,-122.925842,,,0,,0,
26,,Littlerock at Glenwood,,46.987907,-122.929451,,,0,,0,
260,,Division at Garfield,,47.047375,-122.925919,,,0,,0,
261,,Harrison at Division,,47.04591,-122.92511,,,0,,0,
262,,Harrison at Decatur,,47.045887,-122.92276,,,0,,0,
263,,Harrison at Plymouth,,47.045826,-122.91864,,,0,,0,
264,,Harrison at Foote,,47.045776,-122.915245,,,0,,0,
265,,5th at Sylvester,,47.043804,-122.905312,,,0,,0,
266,,Columbia at State,,47.046032,-122.903,,,0,,0,
267,,5th at Sylvester,,47.043808,-122.905922,,,0,,0,
268,,5th at Deschutes,,47.043652,-122.908066,,,0,,0,
269,,Harrison at Foote,,47.045925,-122.916389,,,0,,0,
27,,Israel at Littlerock,,46.985409,-122.931084,,,0,,0,
270,,Harrison at Rogers,,47.04594,-122.918617,,,0,,0,
271,,Harrison at Perry,,47.046009,-122.920486,,,0,,0,
272,,Harrison at Decatur,,47.046043,-122.922813,,,0,,0,
273,,Division at Harrison,,47.046608,-122.925781,,,0,,0,
274,,Division at Madison,,47.049675,-122.925682,,,0,,0,
275,,Division at Giles,,47.052151,-122.925583,,,0,,0,
276,,Division at Bowman,,47.053398,-122.925522,,,0,,0,
277,,Division at Dickinson,,47.055042,-122.925484,,,0,,0,
278,,Division at Farwell,,47.0569,-122.925491,,,0,,0,
279,,Division at Muirhead,,47.059467,-122.925591,,,0,,0,
28,,Linderson at Israel,,46.98481,-122.918404,,,0,,0,
280,,Division at Elliott,,47.063606,-122.928436,,,0,,0,
281,,Division at Burbank,,47.064941,-122.928879,,,0,,0,
282,,Division at Butler Cove,,47.06673,-122.929367,,,0,,0,
283,,Division at 26th,,47.069408,-122.931328,,,0,,0,
284,,28th at Division,,47.071201,-122.935577,,,0,,0,
285,,28th at Cooper Point,,47.071369,-122.941582,,,0,,0,
286,,Cooper Point at 29th,,47.073429,-122.942833,,,0,,0,
287,,Kaiser at Cooper Point,,47.075661,-122.943939,,,0,,0,
288,,Kaiser at College Court Apts,,47.075165,-122.949989,,,0,,0,
289,,Kaiser at Cedrona,,47.073982,-122.951782,,,0,,0,
29,,Labor & Industries Building,,46.982967,-122.920601,,,0,,0,
290,,Maple Park at Jefferson,,47.034004,-122.896332,,,0,,0,
291,,Driftwood at TESC Maintenance,,47.074699,-122.957558,,,0,,0,
292,,Driftwood at Wildcurrant,,47.075668,-122.968384,,,0,,0,
293,,Driftwood at Overhulse,,47.076084,-122.970367,,,0,,0,
294,,TESC Dorms,,47.075333,-122.97345,,,0,,0,
295,,Driftwood at Overhulse,,47.076077,-122.970757,,,0,,0,
296,,Driftwood at Wildcurrant,,47.07563,-122.967941,,,0,,0,
297,,Overhulse at Driftwood,,47.075047,-122.964378,,,0,,0,
298,,Overhulse at Fireweed,,47.071434,-122.969719,,,0,,0,
299,,Evergreen Pkwy at Overhulse,,47.070045,-122.970047,,,0,,0,
3,,Capitol at 9th,,47.040489,-122.901131,,,0,,0,
30,,Linderson at Tumwater Blvd,,46.981155,-122.918419,,,0,,0,
300,,County Courthouse,,47.029396,-122.913193,,,0,,0,
301,,Deschutes at Lakeridge,,47.032581,-122.910362,,,0,,0,
302,,Deschutes at mansion,,47.040829,-122.914253,,,0,,0,
303,,Deschutes at Marathon Park,,47.037399,-122.913101,,,0,,0,
304,,Deschutes at Percival Cove,,47.034657,-122.91143,,,0,,0,
305,,Maple Park at Capitol Way,,47.033676,-122.900131,,,0,,0,
306,,Maple Park at Franklin,,47.033653,-122.897896,,,0,,0,
307,,Jefferson at Maple Park,,47.034328,-122.895851,,,0,,0,
308,,Jefferson at 13th,,47.036991,-122.895721,,,0,,0,
309,,Jefferson at 11th,,47.038445,-122.895775,,,0,,0,
31,,Littlerock at Miner,,46.986614,-122.930817,,,0,,0,
310,,Jefferson at Union,,47.039623,-122.895821,,,0,,0,
311,,Jefferson at 9th,,47.041191,-122.895737,,,0,,0,
312,,Eastside at 12th,,47.037937,-122.887451,,,0,,0,
313,,Jefferson at 10th,,47.040306,-122.896088,,,0,,0,
314,,Jefferson at 11th,,47.038269,-122.895988,,,0,,0,
315,,Jefferson at 13th,,47.03669,-122.895973,,,0,,0,
316,,Maple Park at Franklin,,47.033886,-122.89798,,,0,,0,
317,,Maple Park at Capitol,,47.033886,-122.899529,,,0,,0,
318,,Deschutes at Percival Cove,,47.034538,-122.911545,,,0,,0,
319,,Deschutes at Marathon Park,,47.037308,-122.913193,,,0,,0,
32,,Littlerock at McIver,,46.987797,-122.929268,,,0,,0,
320,,Deschutes at mansion,,47.040833,-122.914383,,,0,,0,
321,,Deschutes at Lakeridge,,47.032539,-122.910522,,,0,,0,
322,,County Courthouse,,47.02832,-122.913414,,,0,,0,
323,,Westfield Mall Station,,47.042419,-122.932526,,,0,,0,
324,,Kenyon at 4th,,47.04504,-122.934212,,,0,,0,
325,,Harrison at Kenyon,,47.046291,-122.934715,,,0,,0,
326,,Harrison at Key Bank,,47.047184,-122.938583,,,0,,0,
327,,Cooper Point at Safeway Plaza,,47.045471,-122.941406,,,0,,0,
328,,Cooper Point at 12th,,47.036835,-122.939331,,,0,,0,
329,,Cooper Point at Black Lake,,47.034149,-122.93734,,,0,,0,
33,,Littlerock at Odegard,,46.989269,-122.927208,,,0,,0,
330,,Cooper Point at Central Park Villa,,47.031845,-122.935051,,,0,,0,
331,,Cooper Point at Carriage,,47.029808,-122.932541,,,0,,0,
332,,Crosby at Mottman,,47.023388,-122.923279,,,0,,0,
333,,Crosby at Mottman,,47.023041,-122.922981,,,0,,0,
334,,Evergreen Park at S. Evergreen Park,,47.028385,-122.92231,,,0,,0,
335,,Evergreen Park at Sherwood Glen Apts,,47.03043,-122.919243,,,0,,0,
336,,Evergreen Park at Heritage Park Apts,,47.030777,-122.917374,,,0,,0,
337,,Evergreen Park at Westlake Apts,,47.029842,-122.915283,,,0,,0,
338,,S. Evergreen Park at 24th,,47.028,-122.914902,,,0,,0,
339,,Evergreen Park at Capitol Lake Towers,,47.030083,-122.915237,,,0,,0,
34,,Tumwater Middle School,,46.991329,-122.92421,,,0,,0,
340,,Evergreen Park at Heritage Park Apts,,47.030853,-122.916817,,,0,,0,
341,,Evergreen Park at Broadmoor West,,47.030727,-122.919006,,,0,,0,
342,,Evergreen Park at S. Evergreen Park,,47.028427,-122.922684,,,0,,0,
343,,Cooper Point at Carriage,,47.030457,-122.933105,,,0,,0,
344,,Cooper Point at Westhills Park II,,47.032261,-122.935143,,,0,,0,
345,,Cooper Point at Black Lake,,47.033688,-122.936241,,,0,,0,
346,,Cooper Point at 12th,,47.037704,-122.939018,,,0,,0,
347,,Cooper Point at Capital Mall Dr,,47.041138,-122.939102,,,0,,0,
348,,Capital Medical Center,,47.041843,-122.951859,,,0,,0,
349,,McPhee at Capital Mall Dr,,47.043438,-122.952988,,,0,,0,
35,,Littlerock at COSTCO,,46.996712,-122.918411,,,0,,0,
350,,McPhee at Harrison,,47.046566,-122.953011,,,0,,0,
351,,Yauger at Harrison,,47.046192,-122.94986,,,0,,0,
353,,Yauger at 5th,,47.043438,-122.949829,,,0,,0,
354,,Capitol Mall Dr at Courtside,,47.041267,-122.948959,,,0,,0,
355,,Capitol Mall Dr at Archwood W,,47.039837,-122.945236,,,0,,0,
356,,Capitol Mall Dr at Archwood E,,47.039806,-122.942726,,,0,,0,
357,,Capitol Mall Dr at Cooper Point,,47.039825,-122.940376,,,0,,0,
358,,Cooper Point at Capital Village,,47.045109,-122.941109,,,0,,0,
359,,Cooper Point at Harrison,,47.047611,-122.941109,,,0,,0,
36,,Littlerock at Trosper,,46.998177,-122.916771,,,0,,0,
360,,Cooper Point at Conger,,47.05064,-122.941139,,,0,,0,
361,,Conger at Wily,,47.051514,-122.938065,,,0,,0,
362,,Capital High School,,47.05154,-122.934677,,,0,,0,
363,,Conger at Cardigan,,47.051544,-122.931381,,,0,,0,
364,,Jefferson Middle School,,47.051514,-122.928108,,,0,,0,
365,,Bowman at Milroy,,47.053543,-122.922783,,,0,,0,
366,,Bowman at Rogers,,47.053535,-122.91909,,,0,,0,
367,,Rogers at Conger,,47.051083,-122.918526,,,0,,0,
368,,Rogers at Jackson,,47.048252,-122.917854,,,0,,0,
369,,Garfield at Plymouth,,47.047249,-122.919495,,,0,,0,
37,,Trosper at S. 2nd,,47.000038,-122.917259,,,0,,0,
370,,Rogers at Harrison,,47.046242,-122.917801,,,0,,0,
371,,Rogers at Jackson,,47.048664,-122.917732,,,0,,0,
372,,Rogers at Conger,,47.050812,-122.918411,,,0,,0,
373,,Bowman at Rogers,,47.053593,-122.918938,,,0,,0,
374,,Bowman at Milroy,,47.053612,-122.922707,,,0,,0,
375,,Jefferson Middle School,,47.051632,-122.927948,,,0,,0,
376,,Conger at Cardigan,,47.051651,-122.932358,,,0,,0,
377,,Capital High School,,47.051632,-122.934532,,,0,,0,
378,,Conger at Wily,,47.051582,-122.938454,,,0,,0,
379,,Conger at Cooper Point,,47.051586,-122.940239,,,0,,0,
38,,Trosper at Tumwater Mobile Estates,,47.000046,-122.921333,,,0,,0,
380,,Cooper Point at Conger,,47.051037,-122.94133,,,0,,0,
381,,Cooper Point at Capital Mall Dr,,47.04039,-122.939339,,,0,,0,
382,,Elizabeth and 14th,,47.033562,-122.844345,,,0,,0,
383,,Capitol Mall Dr at Apple Park,,47.039959,-122.942322,,,0,,0,
384,,Capitol Mall Dr at Alta,,47.039951,-122.944725,,,0,,0,
385,,Capitol Mall Dr at Courtside,,47.041393,-122.948868,,,0,,0,
386,,Harrison at Kenyon,,47.046066,-122.933212,,,0,,0,
387,,Harrison at Sherwin-Williams,,47.046024,-122.928795,,,0,,0,
388,,Division at Harrison,,47.045525,-122.925987,,,0,,0,
389,,Black Lake at 4th,,47.043957,-122.926796,,,0,,0,
39,,Trosper at Western Plaza MHP,,47.000057,-122.925682,,,0,,0,
390,,Black Lake at Westfield Mall entrance,,47.041821,-122.929405,,,0,,0,
391,,9th at Black Lake,,47.039787,-122.930801,,,0,,0,
392,,9th at Fern,,47.03978,-122.92823,,,0,,0,
393,,9th at Village Garden Apts,,47.039791,-122.926071,,,0,,0,
394,,Decatur at 9th,,47.040039,-122.92263,,,0,,0,
395,,Decatur at 7th,,47.041958,-122.922569,,,0,,0,
396,,5th at Decatur,,47.04343,-122.922287,,,0,,0,
397,,5th at Thomas,,47.043449,-122.920532,,,0,,0,
398,,5th at Rogers,,47.043404,-122.918129,,,0,,0,
399,,Sherman at 4th,,47.044121,-122.914688,,,0,,0,
4,,Capitol at Union,,47.039261,-122.900948,,,0,,0,
40,,Rural at Trosper,,47.001152,-122.926659,,,0,,0,
400,,Sherman at 4th,,47.044174,-122.914848,,,0,,0,
401,,5th at Percival,,47.043465,-122.916878,,,0,,0,
402,,5th at Plymouth,,47.043514,-122.920151,,,0,,0,
403,,Decatur at 5th,,47.043297,-122.922646,,,0,,0,
404,,Decatur at 7th,,47.041763,-122.922707,,,0,,0,
405,,Decatur at 9th,,47.040199,-122.92276,,,0,,0,
406,,9th at Cushing,,47.03989,-122.925232,,,0,,0,
407,,9th at Soroya,,47.039886,-122.928284,,,0,,0,
408,,9th at Black Lake,,47.039902,-122.930557,,,0,,0,
409,,Black Lake at Capital Place,,47.041454,-122.929466,,,0,,0,
41,,Rural at 48th,,47.004875,-122.926651,,,0,,0,
410,,Black Lake at 4th,,47.044048,-122.926392,,,0,,0,
411,,Harrison at Division,,47.046131,-122.926704,,,0,,0,
412,,Harrison at Shell Station,,47.0462,-122.930717,,,0,,0,
413,,Cooper Point at 20th,,47.063457,-122.94191,,,0,,0,
414,,Cooper Point at 14th,,47.058468,-122.941284,,,0,,0,
415,,Cooper Point at Sarah,,47.053818,-122.941322,,,0,,0,
416,,Cooper Point at Sarah,,47.053932,-122.941193,,,0,,0,
417,,Cooper Point at Walnut,,47.057724,-122.941124,,,0,,0,
418,,Cooper Point at 20th,,47.063377,-122.941711,,,0,,0,
42,,Linwood at Rural,,47.007355,-122.925812,,,0,,0,
422,,Legion at Eastside,,47.04409,-122.887741,,,0,,0,
423,,Legion at Boundary,,47.044353,-122.884499,,,0,,0,
424,,Pacific at Sleater Kinney,,47.039497,-122.834724,,,0,,0,
425,,Pacific at South Sound Way,,47.040222,-122.837776,,,0,,0,
426,,Pacific at Music 6000,,47.040878,-122.840462,,,0,,0,
427,,Pacific at Weir,,47.041462,-122.842598,,,0,,0,
43,,Linwood at Liberty,,47.00732,-122.921646,,,0,,0,
430,,Lilly at Mary Elder,,47.048542,-122.844353,,,0,,0,
431,,Lilly at Ensign,,47.050781,-122.844315,,,0,,0,
432,,Lilly at Memorial Medical Plaza,,47.053486,-122.844307,,,0,,0,
433,,Lilly at 12th,,47.056915,-122.844322,,,0,,0,
434,,Group Health Building,,47.057659,-122.84182,,,0,,0,
435,,Lilly at 12th,,47.055721,-122.844498,,,0,,0,
436,,Lilly at Providence St. Peter,,47.053181,-122.84449,,,0,,0,
437,,Ensign at Lilly,,47.051086,-122.844902,,,0,,0,
438,,Ensign at St. Peter Emergency,,47.051109,-122.847969,,,0,,0,
439,,Ensign at Providence,,47.050388,-122.85128,,,0,,0,
44,,Linwood at Lake Park,,47.007263,-122.916656,,,0,,0,
440,,Martin Way at Animal Services,,47.046623,-122.855156,,,0,,0,
441,,Martin Way at Pattison,,47.046345,-122.85984,,,0,,0,
442,,Martin Way at Phoenix,,47.04615,-122.862999,,,0,,0,
443,,Pacific at Phoenix,,47.044971,-122.865967,,,0,,0,
444,,Boulevard at 7th,,47.043922,-122.869186,,,0,,0,
445,,Lions Park,,47.043564,-122.873405,,,0,,0,
446,,7th at Fairview,,47.043549,-122.87603,,,0,,0,
447,,Legion at McCormick,,47.044415,-122.878693,,,0,,0,
448,,Legion at Boundary,,47.044357,-122.885269,,,0,,0,
449,,Legion at Eastside,,47.044117,-122.888664,,,0,,0,
45,,Linwood at S. 6th,,47.007206,-122.912399,,,0,,0,
453,,Legion at McCormick,,47.044312,-122.878654,,,0,,0,
454,,7th at Fairview,,47.043476,-122.875946,,,0,,0,
455,,Lions Park,,47.043495,-122.872635,,,0,,0,
456,,Boulevard at 7th,,47.043835,-122.869011,,,0,,0,
457,,Pacific at Chambers,,47.045242,-122.867836,,,0,,0,
458,,Martin Way at Phoenix,,47.045898,-122.864059,,,0,,0,
459,,Martin Way at Pattison,,47.046158,-122.859848,,,0,,0,
46,,Capitol at Linwood,,47.007397,-122.90696,,,0,,0,
460,,Martin Way at The Bark Store,,47.046459,-122.855186,,,0,,0,
461,,Ensign at Providence,,47.050556,-122.850609,,,0,,0,
462,,Ensign at Ensign Medical Center,,47.05101,-122.847321,,,0,,0,
463,,Ensign at Lilly,,47.050957,-122.845085,,,0,,0,
464,,Lilly at Ensign,,47.050861,-122.844536,,,0,,0,
465,,Lilly at Mary Elder,,47.048733,-122.844612,,,0,,0,
468,,Pacific at Poplar,,47.0411,-122.841972,,,0,,0,
469,,Pacific at DeTrays,,47.040394,-122.839355,,,0,,0,
47,,"Capitol at ""E""",,47.012138,-122.904282,,,0,,0,
470,,Pacific at South Sound Way,,47.0396,-122.835945,,,0,,0,
471,,7th at Fred Meyer Center,,47.041821,-122.831696,,,0,,0,
472,,Panorama Center,,47.030392,-122.831863,,,0,,0,
473,,Lakewood Station,,47.152485,-122.498695,,,0,,0,
474,,Lakewood Station,,47.152714,-122.498947,,,0,,0,
475,,Yelm Ave at Tahoma Blvd,,46.947662,-122.617165,,,0,,0,
476,,Yelm Ave at Killion,,46.94817,-122.617851,,,0,,0,
477,,Golf Club at 19th,,47.029533,-122.828438,,,0,,0,
478,,Golf Club at 16th,,47.032139,-122.82843,,,0,,0,
479,,14th at Golf Club,,47.034298,-122.829025,,,0,,0,
48,,Tumwater Square,,47.018047,-122.898529,,,0,,0,
480,,4th at Eastside,,47.045799,-122.88826,,,0,,0,
